1653892020000,30621.64000000,30621.65000000,30563.60000000,30576.83000000,45.79343000,1653892079999,1400553.71121920,909,16.65047000,509090.64942910,0
1653892080000,30576.83000000,30597.61000000,30573.46000000,30579.74000000,48.13443000,1653892139999,1472141.77816310,483,21.52051000,658122.19994650,0
1653892140000,30579.74000000,30599.81000000,30565.31000000,30565.31000000,22.85134000,1653892199999,698852.30795150,384,8.73030000,266989.28876780,0
1653892200000,30565.30000000,30605.85000000,30565.30000000,30569.24000000,32.04682000,1653892259999,980099.79269100,398,16.38199000,500987.09026710,0
1653892260000,30569.24000000,30588.84000000,30561.42000000,30588.83000000,47.49267000,1653892319999,1452196.09437660,429,26.78400000,818968.43077900,0
1653892320000,30584.98000000,30614.61000000,30581.66000000,30608.20000000,18.14523000,1653892379999,555178.12460180,321,9.66562000,295756.60662660,0
1653892380000,30608.20000000,30617.16000000,30608.19000000,30614.89000000,17.29353000,1653892439999,529393.63636490,331,5.26522000,161178.29374870,0
1653892440000,30614.88000000,30764.54000000,30614.88000000,30687.57000000,84.55507000,1653892499999,2594255.22111530,1337,66.82043000,2050506.27887760,0
1653892500000,30687.56000000,30795.10000000,30675.64000000,30763.75000000,110.19922000,1653892559999,3387859.39344610,1218,51.79857000,1592344.14707150,0
1653892560000,30763.74000000,30774.61000000,30693.10000000,30696.71000000,245.20566000,1653892619999,7535724.98306370,1424,125.27089000,3849320.43236540,0
1653892620000,30696.72000000,30715.05000000,30637.30000000,30645.65000000,31.70392000,1653892679999,972805.74803080,761,11.13722000,341721.61251210,0
1653892680000,30645.64000000,30700.00000000,30637.48000000,30645.59000000,43.15203000,1653892739999,1323224.94781220,556,16.17829000,495991.05483740,0
1653892740000,30645.60000000,30649.99000000,30635.23000000,30635.23000000,5.94138000,1653892799999,182064.81676980,212,0.59268000,18161.97172400,0
1653892800000,30635.23000000,30650.97000000,30635.23000000,30642.20000000,14.41197000,1653892859999,441648.44435080,214,8.13307000,249221.52958740,0
1653892860000,30642.20000000,30651.72000000,30642.00000000,30650.58000000,6.52869000,1653892919999,200083.77075890,156,3.16098000,96869.22423840,0
1653892920000,30650.57000000,30650.58000000,30631.50000000,30631.51000000,8.66663000,1653892979999,265558.55388920,202,1.83630000,56271.63630520,0
1653892980000,30631.50000000,30650.00000000,30622.83000000,30650.00000000,10.43263000,1653893039999,319541.29066710,283,6.27231000,192117.54312110,0
1653893040000,30649.99000000,30663.00000000,30643.51000000,30654.41000000,12.43435000,1653893099999,381155.72887010,252,6.48778000,198876.13382620,0
1653893100000,30654.40000000,30700.81000000,30654.40000000,30696.36000000,16.28609000,1653893159999,499756.83921160,358,6.51631000,199927.35594770,0
1653893160000,30696.34000000,30724.47000000,30694.85000000,30720.25000000,20.80151000,1653893219999,638883.86784860,372,14.02644000,430774.19326160,0
1653893220000,30720.26000000,30744.67000000,30694.94000000,30696.50000000,18.58067000,1653893279999,570791.62320240,448,6.09059000,187108.62830880,0
1653893280000,30696.51000000,30738.57000000,30696.51000000,30716.79000000,11.98140000,1653893339999,368075.13363390,296,5.77273000,177318.85275230,0
1653893340000,30716.79000000,30762.00000000,30713.95000000,30750.77000000,29.78317000,1653893399999,915679.10104860,487,23.11631000,710708.83909070,0
1653893400000,30750.76000000,30750.77000000,30711.00000000,30716.83000000,27.45493000,1653893459999,843539.56057350,368,13.53105000,415656.79982680,0
1653893460000,30716.83000000,30716.84000000,30681.75000000,30698.00000000,35.35348000,1653893519999,1085486.38413690,508,22.35743000,686396.10848180,0
1653893520000,30698.75000000,30732.51000000,30698.75000000,30723.73000000,24.60133000,1653893579999,755567.43394530,292,13.19466000,405239.22217180,0
1653893580000,30723.73000000,30726.77000000,30700.92000000,30700.92000000,16.80307000,1653893639999,516069.33348080,271,1.74060000,53449.26400580,0
1653893640000,30700.93000000,30700.93000000,30660.02000000,30663.26000000,22.07198000,1653893699999,677224.86508510,434,5.07741000,155792.15242680,0
1653893700000,30663.26000000,30683.63000000,30651.93000000,30672.51000000,22.04733000,1653893759999,676112.13989430,341,15.22320000,466817.84587440,0
1653893760000,30672.50000000,30680.47000000,30665.65000000,30672.66000000,20.35281000,1653893819999,624279.65464560,279,9.80910000,300883.76880660,0
1653893820000,30672.66000000,30672.66000000,30627.22000000,30652.37000000,46.33403000,1653893879999,1420247.06454160,545,18.40534000,564239.82975500,0
1653893880000,30652.37000000,30672.61000000,30652.37000000,30665.73000000,12.69381000,1653893939999,389251.65343200,253,4.83928000,148389.86564140,0
1653893940000,30665.73000000,30679.53000000,30665.73000000,30674.57000000,20.92679000,1653893999999,641861.25586080,254,11.06789000,339466.51219790,0
1653894000000,30674.56000000,30714.27000000,30674.56000000,30688.33000000,33.41604000,1653894059999,1025717.03081570,490,18.36899000,563747.04909850,0
1653894060000,30688.33000000,30693.66000000,30666.06000000,30691.49000000,28.22026000,1653894119999,865854.49103760,345,13.16402000,403898.79317030,0
1653894120000,30691.48000000,30691.48000000,30667.83000000,30669.01000000,9.63103000,1653894179999,295498.71642210,213,1.09794000,33677.56970630,0
